,1,368,0,137,62,193,157,TARGET
39121,24,62101.92,2,3,1,2,3,0
39122,34,141168.93,2,3,1,99,3,0
39123,40,56422.89,2,3,1,1,3,0
39124,23,59955.69,2,3,1,99,3,0
39125,23,79596.24,2,3,1,3,3,0
39126,25,170709.54,2,3,1,3,3,0
39127,66,117515.43,2,3,1,2,3,0
39128,46,117310.979016494,2,6,1,1,6,0
39129,46,856686.81,2,3,1,2,3,0
39130,23,162640.83,2,3,1,1,3,0
39131,35,104501.43,2,3,1,1,3,0
39132,27,81582.0,2,3,1,99,3,0
39133,24,128859.96,2,3,1,1,3,0
39134,36,63480.51,2,3,1,3,3,0
39135,26,107251.62,2,3,1,99,3,0
39136,42,17413.14,2,3,1,1,3,0
39137,24,68109.51,2,3,1,3,3,0
39138,23,53716.95,2,3,1,99,3,0
39139,42,217735.26,2,3,1,2,3,0
39140,51,95989.35,2,6,1,1,3,0
39141,28,178389.63,2,3,1,99,3,0
39142,23,117310.979016494,2,3,1,3,3,0
39143,23,89332.98,2,3,1,3,3,0
39144,23,215893.95,2,3,1,99,3,0
39145,33,81663.75,2,6,1,1,6,0
39146,30,56197.8,2,3,1,3,3,0
39147,34,117310.979016494,2,3,1,1,3,0
39148,40,67043.01,2,3,1,99,3,0
39149,52,58705.47,2,3,1,3,3,0
39150,24,63262.02,2,3,1,99,3,0
39151,23,77050.68,2,3,1,99,3,0
39152,47,117310.979016494,2,3,1,99,3,0
39153,34,113615.04,11,3,1,1,3,0
39154,70,63443.88,2,9,1,1,6,0
39155,30,42216.96,2,3,1,99,3,0
39156,39,117310.979016494,2,3,1,2,3,0
39157,32,39371.91,2,3,1,99,3,0
39158,50,117310.979016494,2,3,1,1,3,0
39159,53,80764.86,2,6,1,2,6,0
39160,32,117310.979016494,2,3,1,2,3,0
39161,30,117310.979016494,2,3,1,3,3,0
39162,25,114299.07,2,3,1,1,3,0
39163,29,64426.44,2,3,1,99,3,0
39164,35,98087.7,2,3,1,99,3,0
39165,31,122708.22,2,3,1,1,3,0
39166,41,55775.34,2,3,1,1,3,0
39167,24,48202.83,2,3,1,99,3,0
39168,23,82285.74,2,3,1,99,3,0
39169,27,105034.38,2,3,1,3,3,0
39170,26,72879.69,2,3,1,99,3,0
39171,25,117310.979016494,2,3,1,99,3,0
39172,42,65614.5,2,3,1,1,3,1
39173,25,94090.35,2,3,1,99,3,0
39174,30,55425.54,2,3,1,99,3,0
39175,54,63639.24,2,3,1,1,3,0
39176,25,80282.73,2,3,1,1,3,0
39177,24,117310.979016494,2,3,1,3,3,0
39178,25,47222.79,2,3,1,3,3,0
39179,23,162068.1,2,3,1,99,3,0
39180,40,117310.979016494,2,6,1,99,6,0
39181,84,117310.979016494,2,6,1,2,3,0
39182,60,194929.02,2,3,1,1,3,0
39183,23,57112.65,2,3,1,3,3,0
39184,23,29323.62,2,3,1,3,3,0
39185,43,117310.979016494,2,3,1,1,3,0
39186,43,116767.8,2,3,1,1,3,0
39187,50,73142.46,2,3,1,1,3,0
39188,42,69668.07,2,3,1,1,3,1
39189,23,117310.979016494,2,3,1,3,3,0
39190,46,117310.979016494,2,3,1,99,3,0
39191,54,55949.4,2,3,1,99,3,1
39192,23,100902.48,2,3,1,99,3,0
39193,47,29556.03,2,6,1,2,3,0
39194,37,66922.5,2,3,1,99,3,0
39195,23,139704.21,2,3,1,99,3,0
39196,23,117310.979016494,2,3,1,3,3,0
39197,35,117310.979016494,0,3,1,1,3,0
39198,23,103459.02,2,3,1,3,3,0
39199,23,207395.1,2,3,1,99,3,0
39200,23,34772.94,2,3,1,1,3,0
39201,23,114609.96,2,3,1,2,3,0
39202,34,117310.979016494,2,3,1,99,3,0
39203,25,117310.979016494,2,3,1,99,3,0
39204,23,254668.44,2,3,1,99,3,0
39205,23,192805.5,2,3,1,99,3,0
39206,35,79999.2,2,3,1,1,3,0
39207,23,107985.75,2,3,1,3,3,0
39208,26,117310.979016494,2,3,1,99,3,0
39209,24,92305.17,2,3,1,2,3,0
39210,23,181999.86,2,3,1,99,3,0
39211,23,49561.92,2,3,1,99,3,0
39212,26,53524.71,2,3,1,3,3,0
39213,27,117310.979016494,2,3,1,99,3,0
39214,49,105586.44,2,3,1,99,3,0
39215,24,27092.85,2,3,1,1,3,0
39216,51,101188.05,2,6,1,2,6,0
39217,38,74606.91,2,3,1,2,3,0
39218,23,99062.37,2,3,1,99,3,0
39219,23,117310.979016494,2,3,1,2,3,0
39220,56,155778.66,2,3,1,2,3,0
39221,23,83113.02,2,3,1,99,3,0
39222,23,50879.16,2,3,1,3,3,0
39223,23,35589.33,2,3,1,3,3,0
39224,22,51677.67,2,3,1,0,3,0
39225,59,89200.83,2,3,1,1,3,0
39226,28,242264.64,2,3,1,1,3,0
39227,44,117310.979016494,2,3,1,3,3,0
39228,28,115638.78,2,3,1,2,3,0
39229,23,123568.08,2,3,1,3,3,0
39230,46,117310.979016494,-999999,3,1,99,3,0
39231,46,107914.77,2,3,1,99,3,0
39232,23,172990.71,2,3,1,99,3,0
39233,25,117310.979016494,2,3,1,99,3,0
39234,36,86406.69,2,3,1,99,3,0
39235,23,300987.24,2,3,1,99,3,0
39236,42,134683.14,2,3,1,2,3,0
39237,23,117310.979016494,2,3,1,3,3,0
39238,23,123431.22,2,3,1,1,3,0
39239,25,71859.57,2,3,1,99,3,0
39240,23,147979.26,2,3,1,3,3,0
39241,23,102861.24,2,3,1,99,3,0
39242,23,165938.49,2,3,1,99,3,0
39243,23,48085.65,2,3,1,3,3,0
39244,35,117310.979016494,2,3,1,2,3,0
39245,23,123353.04,2,3,1,1,3,0
39246,23,246638.37,2,3,1,3,3,0
39247,23,117310.979016494,2,3,1,2,3,0
39248,28,54001.53,2,3,1,1,3,0
39249,40,133710.06,2,3,1,1,3,0
39250,45,107425.53,2,3,1,2,3,0
39251,32,117310.979016494,2,3,1,1,3,0
39252,24,37051.26,2,3,1,3,3,0
39253,34,130671.06,2,3,1,2,3,0
39254,23,117310.979016494,2,3,1,3,3,0
39255,55,58194.48,2,3,1,99,3,1
39256,23,49929.3,2,3,1,99,3,0
39257,64,21921.27,2,6,1,3,6,0
39258,31,117310.979016494,2,3,1,1,3,0
39259,23,165773.79,2,3,1,99,3,0
39260,23,117310.979016494,2,3,1,1,3,0
39261,90,114583.71,86,3,1,1,3,0
39262,23,32784.42,2,3,1,3,3,0
39263,25,49377.48,2,3,1,99,3,1
39264,61,93357.84,2,3,1,99,3,1
39265,25,61367.13,2,3,1,99,3,0
39266,26,99746.85,2,3,1,99,3,0
39267,23,117310.979016494,2,3,1,3,3,0
39268,26,37499.37,2,3,1,3,3,0
39269,24,52066.74,2,3,1,99,3,0
39270,27,71398.38,2,3,1,2,3,0
39271,23,70374.3,2,3,1,3,3,0
39272,23,59944.92,2,3,1,99,3,0
39273,24,117310.979016494,2,3,1,3,3,0
39274,43,93786.18,2,3,1,99,3,0
39275,23,101653.86,2,3,1,3,3,0
39276,45,151371.45,2,6,1,2,3,0
39277,33,51324.21,2,3,1,1,3,0
39278,35,86915.88,2,3,1,1,3,0
39279,23,98924.46,2,3,1,99,3,0
39280,23,107721.6,2,3,1,3,3,0
39281,24,267639.9,9,3,1,2,3,0
39282,52,117310.979016494,2,3,1,99,3,0
39283,24,19289.85,9,3,1,99,3,0
39284,27,77259.66,2,3,1,3,3,0
39285,45,140471.19,2,6,1,3,3,0
39286,25,77113.83,2,3,1,3,3,0
39287,29,65372.76,2,3,1,3,3,0
39288,70,91088.13,2,3,1,99,3,0
39289,23,117310.979016494,2,3,1,99,3,0
39290,23,101988.27,2,3,1,3,3,0
39291,23,159998.76,2,3,1,99,3,0
39292,23,36411.18,2,3,1,99,3,0
39293,29,45352.56,2,3,1,99,3,0
39294,24,117310.979016494,2,3,1,3,3,0
39295,24,91022.28,2,3,1,3,3,0
39296,51,36362.34,2,3,1,2,3,0
39297,44,14183.16,2,3,1,1,3,0
39298,27,72184.71,2,3,1,3,3,0
39299,64,30098.04,2,3,1,99,3,0
39300,26,150716.4,2,3,1,3,3,0
39301,23,187430.97,2,3,1,99,3,0
39302,23,105427.38,2,3,1,3,3,0
39303,52,103920.63,2,9,1,2,6,0
39304,24,117310.979016494,2,3,1,3,3,0
39305,28,167867.85,2,3,1,99,3,0
39306,29,36149.13,2,3,1,99,3,1
39307,23,70917.72,2,3,1,3,3,0
39308,25,73795.68,2,3,1,99,3,0
39309,37,48893.31,2,3,1,3,3,0
39310,26,117310.979016494,2,3,1,99,3,0
39311,33,77136.51,2,3,1,2,3,0
39312,23,91799.49,2,3,1,3,3,0
39313,23,58129.14,2,3,1,99,3,0
39314,32,68329.26,2,3,1,99,3,0
39315,65,117310.979016494,2,3,1,99,3,0
39316,22,170195.91,2,3,1,3,3,0
39317,34,102583.74,2,3,1,1,3,0
39318,27,117310.979016494,2,3,1,99,3,0
39319,25,117310.979016494,2,3,1,3,3,0
39320,33,82369.14,2,3,1,2,3,0
39321,29,34843.71,2,3,1,99,3,0
39322,23,117310.979016494,2,3,1,99,3,0
39323,23,117310.979016494,2,3,1,99,3,0
39324,23,57431.1,2,3,1,3,3,0
39325,29,142895.1,2,3,1,99,3,1
39326,30,117310.979016494,2,3,1,99,3,0
39327,32,81976.89,2,3,1,99,3,1
39328,46,117310.979016494,2,3,1,3,3,0
39329,28,139468.29,2,3,1,1,3,0
39330,25,161311.89,2,3,1,3,3,0
39331,27,49720.56,2,3,1,3,3,0
39332,25,56032.62,2,3,1,99,3,0
39333,30,99611.22,2,3,1,99,3,0
39334,23,645788.55,2,3,1,99,3,0
39335,53,57944.52,2,3,1,99,3,1
39336,46,93302.07,2,3,1,1,3,0
39337,56,86199.42,2,6,1,2,6,0
39338,27,59507.55,2,3,1,99,3,0
39339,47,70177.5,2,3,1,2,3,0
39340,28,37106.73,2,3,1,99,3,0
39341,47,130499.55,2,3,1,99,3,0
39342,24,86961.36,2,3,1,3,3,0
39343,23,117310.979016494,2,3,1,3,3,0
39344,24,121974.0,2,3,1,3,3,0
39345,55,69967.83,2,3,1,2,3,0
39346,35,98630.88,2,3,1,1,3,0
39347,45,114962.73,2,3,1,99,3,0
39348,39,145277.49,2,3,1,3,3,0
39349,73,56605.23,2,3,1,99,3,0
39350,23,117310.979016494,2,3,1,99,3,0
39351,27,116569.98,2,3,1,3,3,0
39352,41,64328.61,2,3,1,2,3,0
39353,23,86880.3,2,3,1,2,3,0
39354,38,117310.979016494,2,3,1,99,3,0
39355,37,300094.86,2,6,1,1,6,0
39356,53,53983.26,2,3,1,1,3,0
39357,51,68552.49,2,3,1,1,3,0
39358,28,74919.27,2,3,1,3,3,0
39359,66,154406.97,2,3,1,3,3,1
39360,24,92247.21,2,3,1,1,3,0
39361,29,44124.66,2,3,1,99,3,0
39362,23,56127.54,2,3,1,3,3,0
39363,23,90019.26,2,3,1,99,3,0
39364,46,101254.38,2,3,1,99,3,0
39365,23,117310.979016494,2,3,1,99,3,0
39366,57,102269.01,2,3,1,99,3,0
39367,49,82958.07,2,3,1,1,3,0
39368,23,143333.01,2,3,1,99,3,0
39369,26,179480.73,2,3,1,3,3,0
39370,36,67095.0,2,9,1,1,6,0
39371,25,117310.979016494,2,3,1,99,3,0
39372,26,98996.04,2,3,1,3,3,0
39373,24,117365.97,2,3,1,3,3,0
39374,39,94018.77,2,3,1,2,3,0
39375,39,106332.39,2,3,1,1,3,0
39376,23,99056.73,2,3,1,2,3,0
39377,33,214279.98,2,3,1,99,3,1
39378,42,29180.31,2,3,1,99,3,0
39379,23,93665.64,2,3,1,3,3,0
39380,64,245833.29,2,3,1,3,3,0
39381,33,199784.22,2,3,1,3,3,0
39382,23,41906.73,2,3,1,3,3,0
39383,28,116921.22,2,3,1,3,3,0
39384,23,115314.12,2,3,1,99,3,0
39385,25,130795.35,2,3,1,3,3,0
39386,72,162330.21,2,9,1,1,3,0
39387,30,40994.91,2,3,1,1,3,0
39388,39,67151.43,2,3,1,99,3,0
39389,53,38695.17,2,3,1,1,3,0
39390,40,56296.29,2,3,1,1,3,0
39391,23,108784.68,2,3,1,3,3,0
39392,43,117310.979016494,2,9,1,2,6,0
39393,23,76940.52,2,3,1,99,3,0
39394,23,61175.52,2,3,1,3,3,0
39395,23,47643.42,2,3,1,99,3,0
39396,23,62595.33,2,3,1,2,3,0
39397,23,102849.03,2,3,1,99,3,0
39398,28,64083.27,2,3,1,99,3,0
39399,44,205147.47,2,3,1,2,3,0
39400,50,148157.19,2,6,1,1,6,0
39401,64,14026.2,2,6,1,99,6,0
39402,26,117310.979016494,7,3,1,1,3,0
39403,23,80770.92,2,3,1,3,3,0
39404,62,194055.72,2,3,1,99,3,0
39405,27,34944.51,2,3,1,99,3,0
39406,24,215970.09,2,3,1,3,3,0
39407,23,117310.979016494,2,3,1,99,3,0
39408,24,141147.09,2,3,1,3,3,0
39409,27,48064.62,2,3,1,3,3,0
39410,23,117310.979016494,2,3,1,1,3,0
39411,23,117310.979016494,2,3,1,3,3,0
39412,24,88259.61,2,3,1,99,3,0
39413,28,57367.35,2,3,1,3,3,0
39414,23,236811.96,2,3,1,2,3,0
39415,23,80109.72,2,3,1,99,3,0
39416,24,239690.22,2,3,1,2,3,0
39417,48,117310.979016494,2,3,1,99,3,0
39418,23,117310.979016494,2,3,1,99,3,0
39419,23,110743.65,2,3,1,99,3,0
39420,23,254686.77,2,3,1,2,3,0
39421,54,92318.49,2,9,1,2,6,0
39422,22,41898.39,2,3,1,3,3,0
39423,23,510994.44,2,3,1,99,3,0
39424,24,261587.25,2,3,1,99,3,0
39425,41,117310.979016494,2,3,1,99,3,0
39426,23,224492.07,2,3,1,99,3,0
39427,70,402336.93,2,3,1,2,3,0
39428,45,117310.979016494,2,3,1,99,3,0
39429,23,117310.979016494,2,3,1,3,3,0
39430,30,38284.38,2,3,1,99,3,1
39431,34,138452.88,2,3,1,3,3,0
39432,36,117310.979016494,2,3,1,1,3,0
39433,79,49174.44,2,6,1,3,6,0
39434,33,47570.34,2,3,1,1,3,0
39435,24,192092.4,2,3,1,3,3,0
39436,47,126463.5,197,3,1,99,3,0
39437,23,126756.09,2,3,1,99,3,0
39438,33,42456.99,2,3,1,1,3,0
39439,23,59236.92,2,3,1,99,3,0
39440,26,63357.81,2,3,1,3,3,0
39441,26,67260.93,2,3,1,99,3,0
39442,26,69705.45,2,3,1,99,3,0
39443,23,33501.72,2,6,1,1,6,0
39444,33,51082.68,2,6,1,1,6,0
39445,23,93862.77,2,3,1,99,3,0
39446,53,77039.4,2,3,1,3,3,0
39447,24,99498.81,2,3,1,3,3,0
39448,26,124819.32,2,3,1,99,3,0
39449,23,81660.81,2,3,1,99,3,0
39450,63,86203.71,2,3,1,1,3,0
39451,33,50668.74,2,3,1,1,3,0
39452,43,92022.78,2,3,1,99,3,1
39453,23,117310.979016494,2,3,1,99,3,0
39454,55,156838.86,2,3,1,2,3,0
39455,23,85472.34,2,3,1,99,3,0
39456,49,208348.98,2,6,1,1,3,0
39457,48,50352.09,2,3,1,1,3,0
39458,23,156170.07,2,3,1,99,3,0
39459,23,114255.72,2,3,1,99,3,0
39460,24,103317.18,2,3,1,3,3,0
39461,37,147717.75,2,3,1,2,3,0
39462,23,117310.979016494,2,3,1,2,3,0
39463,23,117310.979016494,2,3,1,2,3,0
39464,31,86689.95,2,3,1,3,3,0
39465,48,189310.5,2,6,1,1,6,0
39466,46,90530.01,2,3,1,1,3,0
39467,24,31850.1,2,3,1,99,3,0
39468,58,117310.979016494,2,3,1,3,3,0
39469,36,49799.67,2,3,1,99,3,0
39470,23,75944.76,2,3,1,3,3,0
39471,24,88893.24,2,3,1,3,3,0
39472,47,117310.979016494,2,9,1,1,6,0
39473,23,192805.5,2,3,1,3,3,0
39474,36,488920.2,2,3,1,99,3,0
39475,27,48190.83,2,3,1,99,3,0
39476,26,28535.94,2,3,1,3,3,0
39477,26,125505.66,2,3,1,3,3,0
39478,29,28080.78,7,3,1,1,3,0
39479,83,206733.81,2,3,1,99,3,0
39480,35,125945.73,2,3,1,1,3,0
39481,26,195266.46,2,3,1,99,3,0
39482,23,73247.97,2,3,1,99,3,0
39483,39,244731.63,2,3,1,3,3,0
39484,27,499565.07,2,3,1,3,3,0
39485,23,117310.979016494,2,3,1,99,3,0
39486,25,66627.18,2,3,1,3,3,0
39487,24,79620.42,2,3,1,99,3,0
39488,24,237090.42,2,3,1,99,3,0
39489,48,34042.5,2,6,1,1,6,0
39490,24,136112.67,2,3,1,99,3,0
39491,29,73233.21,2,3,1,99,3,0
39492,31,45991.23,2,3,1,3,3,0
39493,53,117310.979016494,2,3,1,99,3,0
39494,51,117310.979016494,2,9,1,2,6,0
39495,23,181119.45,2,3,1,99,3,0
39496,26,78967.83,2,3,1,99,3,0
39497,33,80438.16,2,6,1,2,3,0
39498,25,46180.08,2,3,1,3,3,0
39499,24,160239.9,2,3,1,99,3,0
39500,22,101954.76,2,3,1,3,3,0
39501,45,185303.16,2,3,1,2,3,0
39502,23,84938.55,2,3,1,99,3,0
39503,31,79269.9,2,3,1,3,3,0
39504,53,81243.03,2,3,1,99,3,0
39505,45,89956.53,2,3,1,3,3,0
39506,66,39518.88,2,3,1,99,3,0
39507,25,222706.59,2,3,1,3,3,0
39508,39,61287.18,2,3,1,1,3,0
39509,34,356220.57,2,3,1,99,3,0
39510,32,117731.43,2,3,1,1,3,0
39511,23,48428.61,2,3,1,99,3,0
39512,28,74039.76,2,3,1,99,3,0
39513,23,31084.98,2,3,1,99,3,0
39514,31,178265.97,2,3,1,1,3,0
39515,24,49896.81,2,3,1,99,3,0
39516,23,332526.03,2,3,1,99,3,0
39517,39,119314.68,2,3,1,99,3,0
39518,42,49862.49,2,3,1,1,3,0
39519,40,64206.99,2,3,1,2,3,0
39520,54,134625.75,2,6,1,1,6,0
39521,61,123561.06,2,3,1,99,3,0
39522,23,117310.979016494,2,3,1,3,3,0
39523,42,95272.5,2,3,1,2,3,0
39524,50,117310.979016494,2,9,1,2,6,0
39525,32,219744.45,1,3,1,1,3,0
39526,34,52753.83,2,3,1,3,3,0
39527,49,185456.52,2,3,1,3,3,0
39528,57,165177.99,6,6,1,3,6,0
39529,27,212592.33,2,3,1,3,3,0
39530,25,117310.979016494,2,3,1,3,3,0
39531,94,117310.979016494,2,3,1,2,3,0
39532,51,73939.65,2,6,1,1,6,0
39533,23,146511.69,2,3,1,99,3,0
39534,49,117310.979016494,2,3,1,99,3,1
39535,45,160937.97,2,6,1,1,6,0
39536,29,42101.37,2,3,1,99,3,0
39537,33,117310.979016494,2,3,1,2,3,0
39538,32,93478.83,2,6,1,3,6,0
39539,29,67559.91,2,3,1,99,3,0
39540,23,65601.42,2,3,1,1,3,0
39541,35,141529.47,2,9,1,3,6,0
39542,23,123663.75,2,3,1,99,3,0
39543,31,117741.84,2,3,1,1,3,0
39544,42,76364.67,2,6,1,2,3,0
39545,26,78188.1,2,3,1,99,3,0
39546,32,43526.28,2,3,1,1,3,0
39547,28,48210.06,2,3,1,99,3,0
39548,45,127141.89,2,3,1,1,3,0
39549,29,251139.39,2,3,1,2,3,0
39550,23,82100.82,2,3,1,3,3,0
39551,39,74117.79,2,3,1,2,3,0
39552,23,117310.979016494,2,3,1,2,3,0
39553,23,69270.48,2,3,1,3,3,0
39554,35,84244.5,2,3,1,99,3,0
39555,25,215283.24,2,3,1,99,3,0
39556,31,195238.41,2,3,1,99,3,0
39557,37,104249.52,5,0,0,99,0,0
39558,27,53238.12,2,3,1,99,3,0
39559,24,177850.89,2,3,1,99,3,0
39560,23,215112.33,2,3,1,99,3,0
39561,34,74116.92,2,3,1,1,3,0
39562,23,53944.62,2,3,1,99,3,0
39563,47,59574.12,2,3,1,99,3,0
39564,24,171203.4,2,3,1,99,3,0
39565,48,76724.73,2,3,1,99,3,1
39566,33,140508.36,2,3,1,3,3,0
39567,27,125880.09,2,3,1,99,3,1
39568,27,122016.42,2,3,1,99,3,0
39569,52,106281.36,2,3,1,2,3,0
39570,40,97283.01,10,0,0,99,0,0
39571,23,83946.12,2,3,1,2,3,0
39572,34,50615.22,2,3,1,1,3,0
39573,58,82732.2,2,3,1,99,3,0
39574,28,155722.98,2,3,1,3,3,0
39575,27,59389.08,1,3,1,1,3,0
39576,23,77986.26,2,3,1,3,3,0
39577,78,233343.81,2,12,1,3,3,0
39578,24,52692.42,2,3,1,99,3,0
39579,24,117310.979016494,2,3,1,99,3,0
39580,32,69987.36,2,3,1,1,3,0
39581,29,127655.7,2,3,1,99,3,0
39582,26,83157.0,2,3,1,99,3,0
39583,25,364684.23,2,3,1,2,3,0
39584,24,115308.33,2,3,1,99,3,0
39585,40,44362.74,2,3,1,99,3,0
39586,39,266233.38,2,3,1,99,3,0
39587,28,54633.09,2,3,1,3,3,0
39588,37,43679.34,2,3,1,2,3,0
39589,74,389676.75,2,3,1,99,3,1
39590,23,72670.14,2,3,1,3,3,0
39591,25,72708.09,2,3,1,3,3,0
39592,23,225231.45,2,3,1,99,3,0
39593,26,120262.29,2,3,1,3,3,0
39594,23,117310.979016494,2,3,1,99,3,0
39595,46,34802.55,2,3,1,99,3,0
39596,56,271764.36,2,9,1,3,9,0
39597,39,117310.979016494,2,3,1,99,3,0
39598,39,61723.77,2,3,1,99,3,1
39599,37,51718.8,2,3,1,1,3,0
39600,23,241458.24,2,3,1,3,3,0
39601,47,29087.13,2,3,1,1,3,0
39602,40,76217.34,2,3,1,3,3,0
39603,37,47380.17,2,3,1,1,3,0
39604,27,117310.979016494,-999999,3,1,2,3,0
39605,41,168553.77,4,3,1,99,3,0
39606,41,117310.979016494,2,6,1,1,6,0
39607,24,81683.43,2,3,1,99,3,0
39608,23,117310.979016494,2,3,1,2,3,0
39609,63,66055.95,2,3,1,99,3,1
39610,29,144204.63,2,3,1,2,3,0
39611,43,21822.99,2,3,1,99,3,0
39612,24,78830.91,2,3,1,3,3,0
39613,23,152291.22,2,3,1,3,3,0
39614,23,69597.06,2,3,1,99,3,0
39615,30,117310.979016494,2,3,1,2,3,0
39616,44,117310.979016494,2,3,1,1,3,0
39617,23,117310.979016494,2,3,1,99,3,0
39618,23,117310.979016494,2,3,1,3,3,0
39619,23,117310.979016494,2,3,1,99,3,0
39620,23,95030.7,2,3,1,99,3,0
39621,27,59531.1,2,3,1,2,3,0
39622,23,117310.979016494,2,3,1,99,3,0
39623,25,150063.84,2,3,1,99,3,0
39624,23,71292.96,2,3,1,99,3,0
39625,26,202712.25,2,3,1,99,3,0
39626,23,195517.74,2,3,1,3,3,0
39627,23,47848.23,2,6,1,99,6,0
39628,23,67725.48,2,3,1,99,3,0
39629,35,117310.979016494,2,3,1,1,3,0
39630,24,167649.42,2,3,1,3,3,0
39631,56,74269.35,2,9,1,1,3,1
39632,35,192140.61,2,3,1,3,3,0
39633,49,95841.69,2,6,1,1,6,0
39634,24,60024.54,2,3,1,99,3,0
39635,23,88443.84,2,3,1,99,3,0
39636,26,109217.01,2,3,1,1,3,0
39637,25,66285.12,2,3,1,99,3,0
39638,24,236017.77,2,3,1,3,3,0
39639,23,65252.04,2,3,1,3,3,0
39640,44,30334.11,2,6,1,2,3,0
39641,41,64252.68,2,3,1,99,3,0
39642,23,35987.4,2,3,1,3,3,0
39643,89,90653.52,2,6,1,2,6,0
39644,23,117310.979016494,2,3,1,3,3,0
39645,23,117310.979016494,2,3,1,2,3,0
39646,30,72706.83,2,3,1,1,3,0
39647,30,103639.53,2,3,1,1,3,0
39648,33,117310.979016494,2,3,1,3,3,0
39649,26,65981.43,2,3,1,99,3,0
39650,23,117310.979016494,2,3,1,3,3,0
39651,81,117310.979016494,2,3,1,99,3,0
39652,23,124530.48,2,3,1,99,3,0
39653,23,67368.36,2,3,1,3,3,0
39654,23,17659.98,2,3,1,99,3,0
39655,33,196923.54,2,3,1,1,3,0
39656,31,111510.6,2,3,1,99,3,0
39657,37,117310.979016494,2,3,1,3,3,0
39658,24,78090.81,2,3,1,99,3,0
39659,35,117310.979016494,2,3,1,1,3,0
39660,42,187537.68,2,3,1,99,3,0
39661,43,84903.78,2,3,1,99,3,0
39662,31,177512.52,2,3,1,3,3,0
39663,28,82546.2,2,3,1,3,3,0
39664,24,96559.26,2,3,1,99,3,0
39665,23,155832.75,2,3,1,3,3,0
39666,26,94803.09,2,3,1,99,3,0
39667,29,202511.01,2,3,1,1,3,0
39668,25,38207.64,2,3,1,3,3,0
39669,23,135717.72,2,3,1,3,3,0
39670,24,156462.24,2,3,1,99,3,0
39671,31,34014.21,2,3,1,3,3,0
39672,23,117310.979016494,2,3,1,99,3,0
39673,23,166701.0,2,3,1,99,3,0
39674,47,57205.44,2,3,1,99,3,0
39675,30,65855.67,2,3,1,1,3,0
39676,23,71933.13,2,3,1,3,3,0
39677,23,117310.979016494,2,3,1,3,3,0
39678,10,60219.57,2,3,1,3,3,0
39679,23,317550.06,2,3,1,99,3,0
39680,32,117310.979016494,2,3,1,99,3,0
39681,23,67844.19,2,6,1,99,6,0
39682,22,117310.979016494,2,3,1,2,3,0
39683,23,59456.31,2,3,1,3,3,0
39684,28,66780.33,2,3,1,3,3,0
39685,42,216879.03,2,3,1,99,3,0
39686,55,328671.87,2,6,1,2,3,0
39687,25,45198.54,2,3,1,99,3,0
39688,26,216392.1,2,3,1,2,3,0
39689,32,95550.54,2,3,1,99,3,0
39690,23,54248.64,2,3,1,99,3,0
39691,51,47175.15,2,3,1,2,3,0
39692,61,146098.47,2,9,1,2,6,0
39693,39,108545.88,2,3,1,99,3,0
39694,40,117310.979016494,2,3,1,99,3,0
39695,25,49896.75,2,3,1,99,3,0
39696,31,53405.4,2,3,1,2,3,0
39697,25,142181.07,2,3,1,3,3,0
39698,57,186176.22,2,3,1,1,3,0
39699,30,117310.979016494,2,3,1,99,3,1
39700,25,117310.979016494,2,3,1,3,3,0
39701,26,87017.49,2,3,1,3,3,0
39702,23,117310.979016494,2,3,1,99,3,0
39703,23,117310.979016494,2,3,1,99,3,0
39704,28,58197.51,2,3,1,3,3,0
39705,89,53193.54,2,3,1,99,3,0
39706,23,128894.67,2,3,1,99,3,0
39707,53,56725.59,2,3,1,1,3,0
39708,24,70382.55,2,3,1,3,3,0
39709,37,133348.92,2,3,1,99,3,0
39710,34,52517.4,2,3,1,99,3,1
39711,26,117310.979016494,2,3,1,99,3,0
39712,23,117310.979016494,2,3,1,99,3,0
39713,23,99590.1,2,3,1,99,3,0
39714,25,201167.61,2,3,1,99,3,0
39715,56,98618.61,2,6,1,2,3,0
39716,23,96566.31,2,3,1,1,3,0
39717,34,84425.19,2,3,1,1,3,0
39718,25,120215.49,2,9,1,2,6,0
39719,24,103637.01,2,3,1,99,3,0
39720,23,121397.22,2,3,1,99,3,0
39721,88,129627.78,2,6,1,3,6,0
39722,27,45364.53,2,3,1,3,3,0
39723,23,69712.71,2,3,1,99,3,0
39724,45,210118.38,2,9,1,1,6,0
39725,23,55738.8,2,3,1,3,3,0
39726,66,117310.979016494,2,3,1,1,3,0
39727,51,79553.04,2,3,1,3,3,0
39728,26,79964.58,2,3,1,99,3,0
39729,35,117310.979016494,2,9,1,2,9,0
39730,26,117310.979016494,2,3,1,3,3,0
39731,23,149310.0,2,3,1,3,3,0
39732,24,30120.33,2,3,1,99,3,0
39733,23,104644.41,2,3,1,2,3,0
39734,23,255838.86,2,3,1,1,3,0
39735,23,117310.979016494,2,3,1,1,3,0
39736,28,117984.24,2,3,1,99,3,0
39737,46,117310.979016494,2,6,1,3,6,0
39738,30,25972.71,2,3,1,3,3,0
39739,24,49497.51,2,3,1,3,3,0
39740,35,55391.31,2,3,1,99,3,0
39741,23,91804.62,2,3,1,99,3,0
39742,23,119626.44,2,3,1,1,3,0
39743,34,92964.69,2,6,1,1,6,0
39744,23,144889.71,2,3,1,3,3,0
39745,25,72170.85,2,3,1,3,3,0
